46,89,11,47,77,18,18,26,3,28,17,38,25,79,97,23,11,37,38,14,80,80,32,63,43,28,18,66,58,99,98,14,4,1,27,38,80,61,57,38
50,31,11,52,53,47,53,26,59,35,83,2,28,96,26,59,22,79,51,29,60,19,19,11,86,59,78,6,85,54,44,52,83,4,7,80,57,2,80,14
11,12,82,1,81,99,91,25,26,38,8,41,47,25,16,7,80,66,82,3,63,74,55,96,7,64,92,29,68,42,35,8,57,46,39,75,75,82,27,62
44,49,58,97,10,27,75,15,84,18,11,88,33,61,7,10,60,96,2,53,17,92,72,26,83,25,66,6,87,68,58,12,94,67,96,12,43,58,76,61
25,37,79,76,10,84,6,44,85,94,65,88,39,20,50,94,96,78,78,72,23,31,94,19,6,50,39,86,62,81,93,9,70,13,15,86,24,97,59,84
69,33,92,84,32,80,23,57,76,51,35,58,8,85,42,88,26,6,62,18,58,75,2,60,46,2,9,47,17,4,88,96,93,39,45,86,13,9,30,16
28,41,16,70,10,25,78,45,65,40,8,96,14,64,70,67,41,80,69,62,24,94,81,69,12,28,44,67,76,11,69,17,36,60,51,31,85,38,68,78
88,69,83,34,2,62,26,43,37,57,47,68,13,71,33,56,7,3,19,94,12,98,69,19,68,20,93,25,92,58,61,67,52,53,83,20,61,75,20,65
84,54,44,74,3,21,62,43,99,35,81,45,7,16,58,18,69,89,40,47,64,29,49,81,64,68,88,54,65,67,65,10,15,66,4,33,76,96,9,76
39,73,89,51,96,13,68,78,76,23,60,78,13,48,19,80,23,65,75,62,53,99,44,62,86,61,95,26,5,72,7,32,89,58,55,15,72,80,55,87
40,13,58,84,51,41,96,13,79,84,19,47,49,1,80,4,9,9,85,81,81,9,3,22,84,30,62,13,94,82,71,38,33,55,64,23,57,43,98,40
82,85,65,73,62,12,36,96,63,89,64,11,39,35,92,97,45,61,66,65,46,91,43,72,21,63,12,59,99,36,68,62,63,28,40,70,54,12,9,37
55,16,60,37,90,58,75,50,7,31,13,4,73,88,49,52,44,59,6,11,93,68,49,98,7,19,28,31,43,68,65,6,69,62,97,23,46,42,57,93
97,51,66,32,7,16,91,25,9,82,54,27,7,44,66,30,55,22,3,38,17,88,69,85,97,35,88,10,2,94,49,49,68,20,20,93,30,58,70,27
7,95,98,76,37,47,11,38,62,69,92,79,19,49,83,32,12,72,8,81,73,74,34,24,96,58,31,13,90,10,84,79,13,67,91,81,41,1,5,75
76,52,13,54,27,60,35,96,64,17,21,50,87,92,65,91,84,2,44,1,90,69,65,30,88,55,42,28,36,26,84,90,65,71,90,50,2,98,73,46
21,1,69,85,8,76,22,92,66,17,49,73,31,67,69,96,27,14,55,77,61,45,78,56,2,59,40,32,11,49,40,40,59,18,82,36,95,85,83,94
72,99,33,26,58,75,17,40,53,82,35,85,74,9,6,35,97,61,74,5,9,92,56,28,17,2,90,89,25,10,13,42,87,21,39,30,24,62,82,2
57,18,88,35,24,35,42,43,92,6,86,24,20,65,28,49,55,64,6,35,53,48,3,26,22,57,49,2,22,98,10,10,52,60,40,69,97,42,81,1
99,35,74,21,25,32,89,60,65,13,63,28,94,7,87,1,4,29,75,68,11,3,61,68,40,78,90,81,87,10,22,98,67,72,29,31,54,27,27,68
28,46,94,89,4,58,22,27,16,16,9,79,19,83,44,56,92,6,29,35,99,43,69,65,94,97,63,49,21,51,71,41,51,85,9,95,30,8,57,8
42,37,99,20,25,96,98,3,2,37,13,82,32,39,22,88,81,97,7,60,66,50,4,44,36,77,39,86,69,86,29,94,85,10,40,18,12,67,70,96
98,75,38,73,63,7,55,66,97,17,19,12,82,37,26,1,68,33,82,57,92,22,77,74,33,33,67,62,11,77,69,52,45,41,83,11,49,79,64,55
1,54,51,25,99,22,90,95,54,56,91,20,70,62,22,59,60,2,76,93,19,90,65,65,93,2,57,67,62,35,34,24,59,74,65,47,59,49,43,10
6,94,77,97,16,59,91,55,11,57,81,15,42,31,56,12,54,73,18,88,76,8,71,43,55,22,11,56,84,99,83,38,22,25,59,95,19,34,84,6
39,22,7,31,52,70,27,8,90,85,26,67,46,13,25,62,95,27,90,48,22,59,41,2,17,81,75,60,62,10,10,84,41,42,29,63,17,25,10,58
60,72,74,86,6,16,29,12,55,89,89,58,10,65,87,94,11,6,79,85,4,84,2,34,6,64,88,44,61,44,97,12,98,94,19,71,98,81,99,10
69,34,54,12,90,44,75,76,82,4,95,41,86,96,44,54,81,26,26,91,86,40,25,64,14,47,16,16,76,35,7,43,49,25,75,70,92,76,60,81
54,20,74,90,4,17,31,59,37,32,3,87,52,59,19,96,30,12,9,76,79,43,78,71,77,26,71,38,41,36,28,66,4,58,60,14,10,31,40,97
58,78,75,70,34,74,77,68,37,47,87,21,80,21,21,76,46,70,18,17,18,94,89,24,5,49,49,24,41,25,74,98,95,3,83,30,11,95,58,81
52,50,61,78,40,81,14,28,46,53,96,29,37,82,4,12,72,57,70,18,11,74,65,2,19,33,40,32,53,58,52,85,84,98,80,42,60,81,42,58
31,8,3,99,62,13,77,75,11,57,20,34,43,83,50,59,8,43,90,30,37,5,27,5,32,98,68,27,42,83,47,45,45,7,38,49,96,73,66,23
27,52,34,68,38,73,31,53,21,20,48,40,55,81,63,72,85,24,68,13,13,14,88,40,99,56,46,54,9,75,11,71,72,30,74,57,41,18,26,54
49,72,96,45,57,10,6,44,74,52,27,24,5,16,33,86,14,17,34,29,22,10,91,59,95,57,47,19,15,49,86,81,69,22,66,8,18,93,92,9
98,56,68,42,46,71,61,71,88,57,12,83,40,99,76,79,35,96,69,21,50,66,6,72,50,28,43,73,92,54,59,7,6,34,54,4,75,5,91,48
23,28,86,59,75,89,93,68,49,14,49,10,48,41,44,32,3,74,91,54,13,21,71,78,79,66,18,38,9,99,90,43,62,58,86,49,31,67,24,24
26,96,90,43,28,57,28,16,87,11,56,47,59,18,7,11,12,38,64,53,18,63,77,68,87,89,11,41,48,86,85,38,14,28,45,95,20,70,51,93
84,42,60,26,78,20,3,28,88,81,28,18,23,69,53,42,69,95,95,70,33,2,88,38,23,21,95,97,8,13,17,99,60,46,65,71,1,30,63,64
78,43,94,6,62,63,49,24,4,86,34,75,19,6,14,87,19,54,63,81,79,25,17,97,77,54,29,38,43,23,7,27,37,91,89,36,57,1,71,15
59,30,71,3,29,40,3,51,9,36,27,10,59,92,89,21,72,7,94,8,67,99,77,45,49,3,53,91,15,33,29,97,51,34,51,93,43,24,60,76
39,14,20,22,66,21,28,51,44,89,12,69,91,26,85,42,44,68,76,91,60,32,12,8,24,40,29,75,99,5,99,62,9,59,28,96,61,21,81,63
93,48,87,60,38,62,2,57,27,95,10,93,35,60,11,13,23,88,83,99,70,37,67,24,4,55,33,21,55,50,23,83,73,99,37,21,57,60,93,12
48,66,35,48,5,21,13,81,70,64,87,89,54,11,50,8,82,33,93,26,91,67,23,99,69,63,60,15,76,10,12,8,90,66,3,70,18,43,17,95
19,96,77,31,34,43,7,85,22,70,15,83,15,80,24,31,16,88,29,77,5,90,62,76,5,60,37,53,52,94,18,56,81,80,32,66,9,51,39,47
67,11,86,35,74,47,48,63,83,99,3,97,21,45,70,27,59,77,43,79,73,58,43,39,10,8,16,80,43,32,39,50,15,16,54,12,61,33,64,99
81,44,44,37,23,62,99,38,88,62,93,66,65,23,34,29,42,43,7,59,48,85,9,65,35,76,41,89,38,35,21,59,40,71,32,19,43,77,64,53
1,41,78,89,17,96,91,54,64,31,76,71,35,34,26,4,4,12,76,31,32,60,80,52,80,61,56,85,4,17,47,5,86,89,58,45,18,88,22,79
36,14,64,78,48,8,84,22,50,38,8,35,49,63,31,12,4,92,41,7,87,46,63,72,60,52,70,11,42,83,50,88,84,79,68,52,2,6,99,89
26,4,35,99,56,44,20,16,18,80,79,98,49,32,62,77,1,65,84,54,79,5,62,76,28,88,25,96,60,3,84,47,37,81,30,5,50,40,99,56
48,22,10,71,52,52,29,36,99,86,77,99,48,20,62,73,1,59,32,89,26,86,44,25,58,83,65,59,63,94,30,62,75,43,99,85,89,58,92,30
22,66,9,95,40,62,68,78,13,33,76,57,58,25,85,79,94,53,78,55,46,79,44,4,46,4,90,6,65,36,31,20,53,46,77,86,99,57,30,96
49,34,91,49,75,6,72,42,36,38,2,72,11,30,96,13,33,29,93,93,29,11,30,23,66,39,37,33,49,51,49,52,30,98,17,19,42,47,56,54
87,73,77,58,79,43,89,15,13,93,30,87,41,17,4,79,97,89,80,22,87,19,12,83,38,27,56,42,82,59,93,27,75,58,50,38,55,98,73,62
48,58,7,27,29,3,27,6,45,44,58,24,32,14,44,87,67,11,11,33,29,81,16,55,36,78,20,58,57,83,46,66,28,92,65,43,88,86,56,28
1,93,2,37,26,98,79,3,79,61,80,64,16,89,95,63,87,69,24,90,20,54,43,29,68,22,82,5,48,45,45,62,50,33,30,23,77,24,99,53
62,89,78,11,74,34,17,12,85,42,71,1,82,56,39,8,82,59,75,94,93,57,91,65,37,96,2,21,25,25,86,12,20,68,27,76,49,96,22,49
25,89,2,11,56,67,15,63,82,34,83,68,53,91,95,73,90,33,98,26,98,92,65,49,29,4,68,85,36,43,41,17,85,86,77,27,37,12,25,11
67,37,75,62,76,99,12,39,61,94,66,4,69,90,30,65,72,28,66,47,58,4,89,78,1,56,56,83,75,62,44,25,62,13,91,77,62,36,62,33
38,15,96,1,22,16,66,51,59,77,34,78,33,69,14,88,92,49,15,86,39,56,26,49,44,33,14,15,19,35,67,98,49,64,25,23,87,34,50,88
19,62,79,75,5,85,90,10,41,46,3,33,26,40,15,79,33,73,94,48,10,91,44,85,18,72,4,55,73,2,33,80,34,19,58,82,28,37,59,40
64,2,1,88,3,97,73,18,64,77,75,1,40,27,22,21,24,7,18,34,67,36,31,32,78,32,7,28,21,61,58,90,97,79,19,20,27,71,75,88
64,97,20,67,88,62,80,59,65,20,90,97,99,16,68,46,42,83,89,49,28,20,87,69,19,10,69,66,50,41,43,2,94,29,75,93,90,20,47,49
65,54,38,91,59,9,63,70,35,97,55,86,4,82,1,65,6,12,65,40,78,53,28,52,36,11,70,76,82,39,31,38,98,22,87,33,71,93,6,22
54,53,71,62,27,1,43,67,88,36,27,91,66,90,65,91,9,78,58,73,61,34,34,58,90,85,30,88,84,84,47,52,60,32,69,1,10,9,32,43
1,51,50,5,35,59,49,33,2,54,24,3,20,84,23,22,38,59,46,74,99,94,65,40,88,67,24,24,17,20,5,70,93,63,3,58,64,37,87,52
14,53,67,58,29,91,31,53,73,77,34,54,92,44,56,38,44,76,92,33,35,6,48,21,50,30,79,67,9,5,49,4,33,52,13,11,86,48,66,40
51,31,59,38,60,18,43,78,92,73,95,48,73,74,41,27,85,25,65,32,39,83,42,23,90,30,7,31,54,77,50,77,61,23,29,48,2,59,44,9
21,6,42,94,83,87,7,10,27,43,25,61,69,92,20,41,40,81,27,75,70,45,1,21,64,84,47,46,63,50,47,58,81,95,54,55,17,16,55,55
44,65,56,12,68,96,79,58,45,92,97,64,87,76,69,24,14,56,67,52,52,51,82,11,57,79,12,87,78,61,20,14,4,41,4,97,71,28,39,36
26,9,54,19,57,90,80,23,28,71,7,87,40,57,94,34,68,83,49,43,81,8,64,34,28,95,39,6,99,7,84,91,58,19,86,20,95,49,29,12
80,28,41,34,37,32,67,28,7,28,8,64,10,78,42,46,87,11,40,56,15,90,15,29,21,51,9,13,43,95,6,54,62,49,16,42,36,51,34,83
7,10,56,43,72,22,75,14,25,7,87,31,82,70,31,88,69,93,82,33,90,33,6,84,66,60,24,81,27,38,54,62,81,47,28,43,25,58,66,56
85,75,61,39,4,73,26,18,91,82,86,21,88,56,89,43,23,93,54,24,34,85,13,94,95,41,20,4,36,43,2,1,80,47,7,53,69,89,66,65
80,49,89,17,11,54,3,40,97,13,84,45,65,71,37,85,38,85,23,59,9,61,3,63,35,23,86,60,1,15,11,38,56,19,24,6,33,16,24,48
62,17,93,70,73,82,89,17,30,84,76,51,18,83,78,75,2,45,13,87,8,86,57,61,82,83,28,10,35,21,78,24,83,82,6,55,90,54,34,38
41,32,77,84,65,80,7,70,36,77,92,20,70,27,91,62,66,3,65,73,39,26,15,5,47,60,83,67,74,20,44,41,84,89,16,74,50,53,63,17
40,97,16,53,89,49,55,9,76,3,10,36,35,46,99,45,45,94,57,35,27,1,7,58,45,53,30,81,68,82,11,91,3,70,38,38,44,87,12,87
69,30,32,68,84,22,61,41,94,5,51,49,79,29,81,29,51,51,45,34,85,86,49,84,96,63,90,92,69,57,90,74,14,13,41,14,71,57,18,11
2,29,18,49,83,31,8,5,14,77,98,35,48,67,84,57,57,67,21,5,57,41,77,45,7,47,8,5,93,14,62,44,6,53,55,97,13,62,34,7
44,61,88,46,24,54,18,33,24,35,28,72,38,48,41,16,83,16,87,75,47,5,16,2,91,66,70,43,13,50,11,44,78,15,27,74,60,44,67,32
49,12,5,98,16,38,86,26,58,59,33,17,6,86,98,23,11,53,67,70,64,79,44,73,92,86,18,64,69,74,60,77,79,19,13,20,58,61,2,10
52,52,32,40,80,16,92,55,14,50,67,72,35,65,40,20,12,65,71,42,7,93,18,72,52,36,82,18,74,72,99,69,55,57,98,61,70,4,40,95
21,31,21,69,98,72,12,78,44,67,40,12,77,4,44,88,31,94,21,44,93,23,49,60,21,67,28,57,97,80,72,95,75,39,87,63,22,57,99,83
62,83,22,67,41,45,64,31,69,92,95,19,47,30,5,44,59,14,45,47,21,77,75,9,55,79,79,65,89,96,27,38,61,33,2,23,39,58,15,91
92,83,39,89,74,32,14,27,84,96,90,72,66,94,91,48,52,79,4,39,33,80,89,62,26,78,66,52,95,80,68,35,26,22,78,43,67,91,16,21
33,59,70,66,33,46,87,4,85,80,2,73,8,84,7,7,49,55,69,21,83,18,89,50,86,72,64,15,52,60,39,38,24,50,51,76,73,27,40,66
26,28,14,33,43,35,80,86,23,75,61,38,34,51,8,86,63,94,71,1,70,20,97,82,94,4,61,34,92,36,59,70,54,64,44,45,90,52,16,35
95,40,50,40,97,31,79,6,65,99,5,35,96,71,10,11,13,49,85,25,4,96,92,3,54,80,70,71,97,21,21,64,20,85,5,58,62,3,56,61
45,45,14,22,43,18,28,5,19,94,63,98,81,78,56,10,7,71,77,96,98,9,40,46,51,4,93,66,57,58,22,76,28,99,65,51,2,4,69,85
29,34,2,12,56,94,79,24,44,3,12,27,86,98,2,34,35,95,77,45,91,76,25,3,36,35,97,11,96,72,78,40,75,25,41,23,90,80,34,97
79,44,20,21,42,32,78,78,76,80,27,90,17,5,60,19,1,96,27,56,41,60,73,52,32,93,38,16,10,69,58,54,43,42,90,2,7,64,27,46
98,25,52,53,91,96,12,64,2,49,71,74,91,62,37,63,27,56,63,76,30,98,12,6,31,30,33,2,40,7,85,9,28,77,37,90,5,18,36,24
88,18,3,42,44,97,30,60,94,71,64,58,28,56,79,47,33,30,36,35,61,36,59,3,99,10,74,39,60,31,90,42,50,87,77,97,14,11,24,10
84,32,92,20,58,68,52,87,56,38,62,69,63,69,83,15,91,44,73,25,4,11,47,97,80,49,37,90,13,35,5,42,73,85,33,52,79,7,42,80
76,24,57,12,18,32,42,3,59,12,75,38,99,76,59,79,80,92,52,40,75,10,98,58,19,45,73,83,23,25,73,58,35,93,88,40,55,42,55,28
6,62,88,94,8,91,45,22,72,56,81,35,12,63,47,96,83,3,47,8,40,26,68,85,90,87,30,93,6,94,92,84,49,28,59,21,52,48,62,69
15,18,31,97,40,96,9,99,10,44,79,31,7,98,50,16,34,14,49,65,24,61,86,76,74,48,69,13,72,36,46,88,18,52,49,49,42,43,14,60
96,16,12,90,91,10,59,13,78,77,39,33,21,36,19,53,18,63,5,64,27,51,79,40,51,90,53,49,71,21,5,2,1,24,66,92,20,47,61,64
33,23,22,87,94,89,69,35,95,19,52,49,63,88,96,25,91,43,62,58,40,89,90,73,79,39,75,36,28,76,72,40,17,34,86,4,85,10,22,95
61,87,69,15,92,6,71,49,41,97,90,6,75,6,16,54,66,97,24,82,70,22,80,64,90,43,69,48,40,46,9,25,81,29,26,46,73,63,65,9
9,72,59,8,90,83,96,4,19,44,9,49,65,31,4,58,21,34,43,54,47,98,61,28,7,55,11,64,57,77,24,46,42,31,64,93,87,88,3,39
42,14,49,53,85,12,54,23,48,44,8,9,8,99,72,39,12,33,70,97,44,12,13,21,85,20,64,42,15,79,82,87,15,46,69,33,59,64,16,30
93,74,67,80,39,91,13,34,91,54,89,12,51,32,94,98,97,60,24,19,58,84,88,25,2,82,57,63,6,19,63,80,96,76,39,54,24,24,73,45
5,7,77,78,21,51,64,55,57,84,3,41,7,91,83,50,83,71,38,6,2,48,93,24,79,85,10,77,34,80,77,25,13,11,11,22,13,30,82,63
78,64,64,14,4,7,12,59,65,91,34,90,45,25,61,44,1,87,31,16,65,45,62,51,6,49,5,3,71,72,32,29,71,96,80,50,50,10,57,23
34,59,53,33,86,30,58,79,86,95,4,17,77,91,13,58,52,71,30,70,57,57,52,51,98,69,92,95,59,61,65,42,81,87,72,73,48,99,75,75
44,20,50,95,94,76,68,45,92,23,17,91,36,12,7,54,6,59,41,98,13,12,85,88,41,99,20,13,64,35,75,69,80,51,68,25,96,98,53,88
88,76,98,15,62,86,41,54,51,77,20,65,69,8,37,68,30,33,17,16,16,57,54,40,53,73,97,26,97,4,56,67,37,65,86,17,80,56,41,33
14,73,84,39,1,81,74,4,37,89,41,98,43,7,58,32,67,14,74,70,89,93,48,76,74,99,18,31,65,81,18,86,25,79,12,45,35,99,90,28
8,45,84,37,11,81,38,40,59,23,33,43,72,99,58,48,90,20,67,98,50,24,11,96,3,34,10,85,31,87,47,90,42,60,36,67,70,21,53,94
96,84,20,61,70,81,45,22,59,7,19,67,64,51,66,37,10,78,16,79,5,20,87,55,58,98,12,81,36,55,41,24,55,51,4,34,39,88,1,19
69,22,97,91,30,98,38,49,37,21,62,90,49,55,47,23,9,53,70,62,54,23,20,48,94,4,62,48,77,92,35,31,98,85,85,92,26,18,87,67
49,15,17,67,27,55,25,26,17,51,24,14,24,80,39,39,41,94,33,78,46,8,90,96,79,51,30,60,67,18,64,25,57,43,97,24,59,53,78,49
91,57,92,44,94,85,56,62,80,20,56,16,76,27,71,2,16,38,57,5,86,5,86,4,77,55,8,78,16,47,39,62,84,20,38,92,70,61,29,90
63,59,42,76,98,14,64,32,4,46,67,61,88,7,9,44,9,95,14,61,17,98,75,88,24,1,18,38,96,65,54,44,68,9,93,84,94,73,47,29
89,51,96,20,19,78,71,94,83,16,44,7,11,55,94,86,73,69,73,6,88,17,76,29,12,55,20,45,98,17,19,82,45,29,95,95,11,93,76,46
76,23,19,55,6,26,48,49,80,62,36,39,86,93,82,35,66,47,73,18,87,55,80,34,10,24,52,4,70,36,96,25,78,59,51,7,88,92,6,46
89,83,85,18,53,33,76,24,48,55,54,27,69,13,85,64,18,27,18,68,3,2,18,48,49,67,34,37,20,33,38,94,96,87,10,86,98,69,19,48
86,36,71,65,42,51,27,30,73,22,42,36,79,20,25,65,71,14,58,89,58,56,16,49,19,94,18,93,51,70,1,66,76,18,31,38,3,44,19,82
36,41,24,34,21,71,69,61,86,97,10,98,32,32,19,84,14,28,91,49,77,77,7,83,79,74,74,54,18,37,16,57,60,60,28,14,14,60,42,98
42,17,81,87,97,26,20,5,87,80,73,28,98,49,65,58,38,34,54,13,7,55,53,16,92,29,14,34,40,72,94,80,12,98,80,19,87,80,54,86
72,74,88,37,82,31,52,54,54,42,97,57,3,90,24,73,39,42,13,57,95,63,50,46,32,53,89,81,56,72,64,79,67,21,91,67,91,20,24,58
23,30,17,80,84,5,29,24,33,87,29,34,27,81,6,15,11,14,50,64,66,38,61,35,89,21,51,14,38,40,89,20,14,20,51,3,99,57,86,80
29,12,82,29,53,40,63,50,24,22,48,62,28,65,15,12,47,91,52,41,16,83,3,8,14,49,38,2,78,94,22,93,99,69,44,25,16,33,38,44
50,12,62,11,14,13,47,63,29,58,11,15,23,84,18,23,58,70,66,60,91,58,71,83,86,9,32,68,54,75,40,18,83,62,20,12,62,51,98,92
37,83,23,78,84,84,32,90,56,43,34,27,39,68,74,99,86,69,2,14,7,65,22,19,90,39,58,41,22,44,29,38,65,64,92,42,25,33,55,26
25,96,51,51,98,57,33,87,42,19,99,96,43,3,74,4,36,2,65,14,79,49,81,28,88,35,40,57,13,85,50,30,5,10,88,37,28,45,82,21
26,88,77,50,90,3,72,11,76,19,41,9,92,76,19,73,2,14,68,2,32,60,25,95,31,53,73,37,92,99,49,68,18,54,99,55,33,70,20,19
30,78,74,92,40,50,17,33,49,49,37,58,90,33,37,83,19,68,76,77,82,52,60,11,75,30,40,45,62,13,20,1,70,29,82,96,40,68,57,95
60,20,45,54,42,26,36,20,40,74,87,7,42,60,89,28,70,50,13,85,41,55,25,65,9,88,35,89,77,92,65,56,90,83,91,42,86,52,30,35
54,78,31,86,3,18,66,58,20,58,69,10,8,87,93,48,17,9,12,84,18,11,44,58,86,61,31,85,14,49,10,12,83,61,67,39,13,45,8,6
56,76,72,94,47,72,18,71,31,97,14,13,23,5,21,75,37,43,45,74,15,10,52,33,35,70,42,4,23,78,9,48,57,14,14,79,41,71,21,24
70,8,63,28,62,9,29,84,55,99,23,23,66,76,56,30,8,10,79,80,74,6,14,87,29,87,7,96,82,51,94,1,74,68,86,34,58,66,81,58
29,68,78,69,84,92,79,60,24,45,62,25,59,20,97,11,87,31,4,32,59,89,44,13,30,61,56,92,45,28,30,44,82,62,68,75,26,31,5,16
17,81,36,90,13,29,54,52,7,30,52,17,84,29,65,80,47,12,46,52,6,47,91,14,36,55,41,15,3,27,23,83,65,92,79,40,58,86,35,44
2,35,45,63,65,52,82,70,47,5,97,62,9,6,99,69,34,96,66,59,19,59,93,66,82,27,66,20,72,52,89,62,22,89,40,51,1,90,90,79
35,70,71,38,28,78,29,23,52,91,61,95,31,31,37,13,88,75,97,41,68,96,80,52,53,97,60,82,89,44,91,25,66,51,96,64,24,87,59,35
90,55,75,71,26,25,69,64,99,6,82,17,17,93,98,99,38,64,15,66,46,59,88,29,75,39,4,49,96,25,44,93,64,7,62,45,73,87,98,47
12,71,57,61,2,5,22,97,35,29,21,53,36,9,36,43,19,47,2,28,32,99,83,28,29,2,44,90,28,31,92,82,72,57,52,45,77,18,76,72
3,53,19,93,37,85,72,12,57,28,35,92,57,38,67,26,14,94,89,56,7,7,90,54,54,11,7,86,51,39,98,50,82,92,36,29,75,99,1,83
72,48,16,27,37,96,14,39,47,14,1,43,74,76,36,21,11,80,98,46,92,9,88,32,15,36,77,62,7,39,58,90,24,98,11,41,23,25,17,33
17,3,21,90,94,81,5,48,44,55,67,17,49,60,51,86,15,38,38,64,37,74,41,20,73,38,28,46,23,48,65,6,18,43,6,49,36,65,58,15
74,1,96,26,48,82,42,90,83,12,53,8,23,9,33,29,92,82,77,10,48,60,12,73,90,94,35,75,59,61,4,10,78,9,10,40,95,10,16,48
72,37,79,56,50,82,69,80,97,61,17,53,56,74,79,82,96,90,85,81,24,45,23,1,45,44,58,60,11,43,20,34,81,66,15,85,49,51,18,70
20,18,56,14,32,28,82,59,28,49,74,3,13,87,56,74,43,98,95,80,90,82,18,96,33,80,48,37,65,60,85,11,55,84,21,21,94,66,50,75
17,90,91,2,89,82,89,52,42,60,78,42,19,56,65,37,80,54,44,14,60,61,67,78,78,76,64,3,29,79,13,82,27,62,32,77,99,3,70,94
25,75,50,11,51,15,86,35,92,6,11,26,88,57,63,79,43,13,68,26,55,30,98,99,49,84,8,99,2,66,77,37,33,83,87,13,36,96,87,74
30,1,99,38,66,20,30,20,35,62,6,12,86,72,36,31,87,23,90,85,26,78,91,53,66,29,69,88,18,27,11,35,56,10,28,54,16,83,17,31
63,97,92,70,90,37,35,33,89,20,78,94,84,98,50,41,21,48,14,10,50,1,66,30,6,35,77,55,83,14,93,14,34,87,14,70,30,27,39,35
29,78,32,11,28,47,50,28,43,55,62,77,60,22,42,75,79,41,55,17,99,15,52,17,54,93,7,32,42,48,93,95,34,59,3,82,87,47,85,2
82,47,65,34,39,8,46,27,99,51,73,4,21,25,61,13,30,30,24,67,80,97,53,85,77,9,73,43,8,83,25,58,9,66,47,85,35,8,20,62
25,37,96,46,86,80,23,29,35,37,62,71,58,72,9,37,74,17,36,99,10,96,58,87,32,11,35,24,9,31,17,66,64,34,6,78,30,13,43,52
50,59,66,62,98,69,52,49,47,87,15,81,29,97,33,14,14,37,55,28,95,64,22,42,83,10,5,26,25,84,45,78,55,17,54,85,42,94,16,75
7,67,38,45,24,70,68,8,22,44,59,20,53,17,91,92,72,25,68,89,56,87,40,3,53,14,47,98,40,68,8,50,74,21,46,73,95,85,49,46
96,45,87,48,83,20,70,25,3,48,10,76,44,38,53,53,97,58,35,59,61,47,52,83,28,84,56,47,88,80,93,56,64,48,15,99,84,8,62,75
20,2,57,79,20,3,30,4,52,21,26,43,69,68,51,33,12,62,18,4,56,27,91,47,44,42,8,51,24,19,35,23,83,18,14,60,31,65,67,57
43,10,81,13,45,18,22,77,93,27,93,61,15,8,66,71,70,38,43,2,98,10,54,62,16,66,13,85,50,53,75,84,21,63,51,27,36,17,66,19
51,48,3,70,84,12,78,89,21,72,23,13,95,53,89,65,96,78,75,49,77,88,8,72,24,56,87,17,79,80,12,4,27,75,85,85,22,68,7,6
60,26,32,2,28,3,23,32,82,77,66,78,4,39,26,21,80,16,80,82,75,52,7,74,62,52,80,62,70,99,54,84,35,29,39,38,70,13,61,50
9,7,81,66,52,11,66,64,7,34,31,34,9,17,64,39,8,74,52,80,17,40,58,14,38,57,49,81,33,68,2,84,34,3,98,81,41,93,40,19
80,77,78,80,14,28,81,76,54,10,96,47,23,9,73,32,89,93,97,86,37,63,91,99,1,14,57,85,93,54,23,78,21,84,34,49,19,92,34,74
97,30,85,62,3,7,47,38,50,56,53,54,43,92,61,97,17,28,50,59,87,14,14,18,50,4,51,83,89,34,38,51,73,86,40,90,58,56,36,4
67,5,53,51,44,64,85,48,97,63,79,31,51,76,14,74,55,30,95,15,58,90,80,27,5,15,2,70,5,98,45,25,53,62,37,16,23,95,64,41
4,75,53,12,98,59,89,77,20,5,48,18,23,11,8,63,9,73,99,96,47,7,60,86,58,66,71,52,32,37,45,28,48,4,1,26,79,59,40,98
75,39,85,54,75,66,59,85,55,8,66,64,23,18,54,93,84,99,30,73,18,69,55,61,78,13,45,17,49,47,17,5,21,38,1,5,50,2,1,62
21,94,12,39,84,66,54,57,3,57,25,91,41,19,64,17,72,58,4,21,43,78,3,95,43,41,77,91,30,42,18,11,83,90,12,21,29,26,59,29
29,24,24,49,18,50,57,2,59,64,33,34,33,44,20,41,65,33,48,64,88,34,95,19,85,43,12,26,4,49,90,43,33,38,19,51,91,72,16,66
44,17,78,37,53,35,14,82,59,59,24,39,53,72,95,53,17,56,34,61,50,78,61,70,10,47,6,22,20,68,64,31,53,38,56,15,14,46,92,54
32,95,75,90,29,95,49,1,21,57,61,74,73,37,96,43,34,91,10,57,34,72,12,3,28,52,13,3,47,27,93,72,66,57,86,90,14,59,79,57
61,21,33,9,18,11,54,18,45,57,28,57,25,20,75,46,11,26,84,65,12,75,86,99,78,15,2,61,12,10,46,43,79,83,5,86,48,55,85,34
61,35,26,10,10,80,84,82,26,42,47,70,58,78,15,95,38,87,60,62,33,86,75,23,38,43,69,89,75,58,84,9,9,14,77,43,46,52,91,43
34,71,1,75,15,49,19,99,68,88,61,75,55,2,67,79,33,58,49,68,52,80,56,24,6,61,53,47,8,56,31,73,61,73,52,27,96,25,82,60
86,37,17,33,59,68,23,57,56,87,89,45,92,96,38,48,93,31,70,42,26,98,4,18,70,59,39,62,72,87,54,54,9,20,45,8,27,66,33,93
74,25,8,34,54,17,46,43,82,11,62,49,26,10,65,21,70,12,34,47,36,41,95,34,92,37,99,12,34,28,51,95,59,66,7,2,34,50,74,82
69,24,80,45,83,18,3,36,61,39,4,14,38,11,54,96,39,63,25,19,41,94,52,3,20,25,16,45,52,68,76,12,55,17,29,26,9,73,49,9
